	document_id	topic_id	weight
267	8	0	0.09706439393939394
268	8	1	0.000946969696969697
269	8	3	0.00023674242424242425
270	8	6	0.016808712121212124
271	8	8	0.0004734848484848485
272	8	10	0.0016571969696969697
273	8	11	0.000946969696969697
274	8	18	0.0007102272727272726
275	8	19	0.0004734848484848485
276	8	21	0.005681818181818181
277	8	22	0.022727272727272724
278	8	24	0.19223484848484848
279	8	25	0.012547348484848486
280	8	26	0.21756628787878787
281	8	27	0.008285984848484848
282	8	29	0.0007102272727272726
283	8	31	0.00023674242424242425
284	8	32	0.06676136363636363
285	8	34	0.0007102272727272726
286	8	36	0.00023674242424242425
287	8	38	0.06463068181818182
288	8	39	0.1278409090909091
289	8	41	0.00023674242424242425
290	8	43	0.0011837121212121212
291	8	45	0.0007102272727272726
292	8	47	0.004734848484848485
293	8	48	0.15269886363636365
294	8	49	0.000946969696969697
295	9	0	0.008418949771689497
296	9	1	0.05707762557077625
297	9	3	0.0024257990867579907
298	9	4	0.03296232876712329
299	9	6	0.00014269406392694063
300	9	7	0.00014269406392694063
301	9	9	0.0005707762557077625
302	9	10	0.05893264840182649
303	9	11	0.03467465753424657
304	9	13	0.00014269406392694063
305	9	14	0.0007134703196347032
306	9	16	0.0018550228310502282
307	9	17	0.0007134703196347032
308	9	19	0.00028538812785388126
309	9	20	0.05351027397260274
310	9	21	0.05878995433789954
311	9	22	0.07363013698630137
312	9	23	0.00014269406392694063
313	9	24	0.13299086757990866
314	9	25	0.003567351598173516
315	9	26	0.02040525114155251
316	9	27	0.00014269406392694063
317	9	28	0.003852739726027397
318	9	30	0.07519977168949772
319	9	31	0.020833333333333332
320	9	32	0.12100456621004567
321	9	33	0.007705479452054795
322	9	34	0.0008561643835616438
323	9	35	0.013127853881278538
324	9	36	0.00014269406392694063
325	9	38	0.08105022831050228
326	9	39	0.07848173515981736
327	9	40	0.0025684931506849314
328	9	42	0.008133561643835616
329	9	43	0.00014269406392694063
330	9	45	0.00014269406392694063
331	9	46	0.0004280821917808219
332	9	47	0.03139269406392694
333	9	48	0.0009988584474885844
334	9	49	0.011700913242009134
335	10	0	0.03460667135380049
336	10	1	0.031481915475353485
337	10	2	0.0003905944848058745
338	10	3	0.0001562377939223498
339	10	4	0.003905944848058745
340	10	5	0.0044527771267869705
341	10	6	0.01624873056792438
342	10	7	0.0003124755878446996
343	10	9	7.81188969611749e-05
344	10	10	0.036012811499101634
345	10	11	0.02960706194828529
346	10	12	0.0035934692602140454
347	10	13	0.0022654480118740722
348	10	15	0.0028903991875634714
349	10	17	0.0006249511756893992
350	10	18	7.81188969611749e-05
351	10	19	0.0006249511756893992
352	10	20	0.028982110772595892
353	10	21	0.027732208421217094
354	10	22	0.02577923599718772
355	10	24	0.17209593000546833
356	10	25	0.007108819623466917
357	10	26	0.06733848918053277
358	10	27	0.012186547925943286
359	10	30	0.029372705257401766
360	10	31	0.016014373877040855
361	10	32	0.05499570346066714
362	10	33	0.014217639246933833
363	10	35	0.04749628935239434
364	10	38	0.08335286305757363
365	10	39	0.09022732599015702
366	10	40	0.012186547925943286
367	10	42	0.020389032106866652
368	10	44	7.81188969611749e-05
369	10	45	0.022966955706585423
370	10	46	0.001874853527068198
371	10	47	0.026169830481993592
372	10	48	0.0719475041012421
373	10	49	0.0001562377939223498
374	11	0	0.06574271499644634
375	11	1	0.013859275053304905
376	11	5	0.0008884150675195451
377	11	6	0.00017768301350390902
378	11	7	0.00017768301350390902
379	11	8	0.0010660980810234541
380	11	9	0.00017768301350390902
381	11	10	0.0014214641080312722
382	11	13	0.0014214641080312722
383	11	15	0.0012437810945273632
384	11	20	0.00035536602700781805
385	11	21	0.015813788201847905
386	11	22	0.03304904051172708
387	11	24	0.2165955934612651
388	11	25	0.00550817341862118
389	11	26	0.1179815209665956
390	11	27	0.019189765458422176
391	11	28	0.00017768301350390902
392	11	30	0.0017768301350390904
393	11	31	0.0008884150675195451
394	11	32	0.08137882018479033
395	11	33	0.0005330490405117271
396	11	37	0.00017768301350390902
397	11	38	0.055081734186211796
398	11	39	0.17732764747690122
399	11	40	0.0026652452025586353
400	11	43	0.0007107320540156361
401	11	45	0.0012437810945273632
402	11	47	0.04388770433546554
403	11	48	0.13752665245202558
404	11	49	0.0019545131485429993
405	12	1	0.02866861030126336
406	12	3	0.003401360544217687
407	12	4	0.00024295432458697764
408	12	6	0.00024295432458697764
409	12	8	0.002672497570456754
410	12	9	0.00024295432458697764
411	12	10	0.04518950437317784
412	12	11	0.014334305150631681
413	12	14	0.0007288629737609329
414	12	16	0.00024295432458697764
415	12	17	0.0012147716229348883
416	12	18	0.0009718172983479105
417	12	19	0.00024295432458697764
418	12	21	0.08017492711370262
419	12	22	0.12342079689018465
420	12	23	0.00048590864917395527
421	12	24	0.18610301263362486
422	12	25	0.0029154518950437317
423	12	26	0.00024295432458697764
424	12	27	0.005587949465500486
425	12	29	0.0009718172983479105
426	12	30	0.11175898931000972
427	12	32	0.19655004859086492
428	12	33	0.0009718172983479105
429	12	35	0.004616132167152576
430	12	36	0.00048590864917395527
431	12	37	0.00024295432458697764
432	12	38	0.06608357628765792
433	12	39	0.09450923226433432
434	12	40	0.0014577259475218659
435	12	42	0.00024295432458697764
436	12	45	0.00024295432458697764
437	12	47	0.023809523809523808
438	12	48	0.0007288629737609329
